Car ID,Train Name,Seq Number,Car Length Feet,Outbound Block
38481,Train30_42812,61,51,JFK
38482,Train30_42812,62,51,AUS
38483,Train30_42812,63,46,BWI
38484,Train30_42812,64,60,JFK
38485,Train30_42812,65,60,JFK
38486,Train30_42812,66,57,MEM
38487,Train30_42812,67,57,MEM
38488,Train30_42812,68,42,JFK
38489,Train30_42812,69,42,JFK
38490,Train30_42812,70,42,JFK
38491,Train30_42812,71,80,SAT
38492,Train30_42812,72,80,BWI
38493,Train30_44240,1,57,LAS
38494,Train30_44240,2,57,EWR
38495,Train30_44240,3,63,PHX
38496,Train30_44240,4,38,RSW
38497,Train30_44240,5,56,LAS
38498,Train30_44240,6,46,BWI
38499,Train30_44240,7,52,JFK
38500,Train30_44240,8,60,DTW
38501,Train30_44240,9,60,DTW
38502,Train30_44240,10,42,PHX
38503,Train30_44240,11,42,DFW
38504,Train30_44240,12,42,YVR
38505,Train30_44240,13,42,PDX
38506,Train30_44240,14,42,SMF
38507,Train30_44240,15,44,ORD
38508,Train30_44240,16,42,PHX
38509,Train30_44240,17,42,DFW
38510,Train30_44240,18,51,JFK
38511,Train30_44240,19,52,AUS
38512,Train30_44240,20,55,JFK
38513,Train30_44240,21,61,LAS
38514,Train30_44240,22,51,JFK
38515,Train30_44240,23,51,JFK
38516,Train30_44240,24,51,JFK
38517,Train30_44240,25,51,JFK
38518,Train30_44240,26,53,DTW
38519,Train30_44240,27,60,BWI
38520,Train30_44240,28,56,DFW
38521,Train30_44240,29,60,BWI
38522,Train30_44240,30,60,BWI
38523,Train30_44240,31,56,BNA
38524,Train30_44240,32,56,JFK
38525,Train30_44240,33,49,BWI
38526,Train30_44240,34,60,DFW
38527,Train30_44240,35,60,PHX
38528,Train30_44240,36,60,DFW
38529,Train30_44240,37,60,PHX
38530,Train30_44240,38,65,PHX
38531,Train30_44240,39,43,SAT
38532,Train30_44240,40,51,JFK
38533,Train30_44240,41,68,AUS
38534,Train30_44240,42,68,AUS
38535,Train30_44240,43,68,ORD
38536,Train30_44240,44,68,AUS
38537,Train30_44240,45,59,FLL
38538,Train30_44240,46,53,FLL
38539,Train30_44240,47,42,SMF
38540,Train30_44240,48,68,SAT
38541,Train30_44240,49,59,BNA
38542,Train30_44240,50,55,EWR
38543,Train30_44240,51,58,PHX
38544,Train30_44240,52,45,BWI
38545,Train30_44240,53,69,OAK
38546,Train30_44240,54,50,BWI
38547,Train30_44240,55,50,BWI
38548,Train30_44240,56,50,BWI
38549,Train30_44240,57,50,SAT
38550,Train30_44240,58,50,SAT
38551,Train30_44240,59,50,SAT
38552,Train30_44240,60,44,DTW
38553,Train30_44240,61,45,PHX
38554,Train30_44240,62,49,SAT
38555,Train30_44240,63,57,JFK
38556,Train30_44240,64,57,AUS
38557,Train30_44240,65,56,FLL
38558,Train30_44240,66,54,MDW
38559,Train30_44240,67,58,SEA
38560,Train30_44240,68,60,RDU
38561,Train30_44240,69,60,MDW
38562,Train30_44240,70,55,DTW
38563,Train30_44240,71,55,AUS
38564,Train30_44240,72,55,JFK
38565,Train30_44240,73,55,MDW
38566,Train30_44240,74,42,JFK
38567,Train30_44240,75,68,SAT
38568,Train30_44240,76,60,JFK
38569,Train30_44240,77,60,JFK
38570,Train30_44240,78,55,PHX
38571,Train30_44240,79,42,JFK
38572,Train30_44240,80,59,MIA
38573,Train30_44240,81,57,ONT
38574,Train30_44240,82,57,FLL
38575,Train30_44240,83,57,FLL
38576,Train30_44240,84,57,FLL
38577,Train30_44240,85,57,FLL
38578,Train30_44240,86,60,JFK
38579,Train30_44240,87,80,SAT
38580,Train30_44240,88,60,BOS
38581,Train30_44240,89,60,BOS
38582,Train30_44240,90,60,BOS
38583,Train30_44240,91,51,AUS
38584,Train30_44240,92,51,AUS
38585,Train30_44240,93,53,AUS
38586,Train30_44240,94,53,AUS
38587,Train30_44240,95,53,PHX
38588,Train30_44240,96,60,JFK
38589,Train30_44240,97,60,BOS
38590,Train30_44240,98,55,BOS
38591,Train30_44240,99,57,FLL
38592,Train30_44240,100,57,FLL
38593,Train30_44240,101,80,SAT
38594,Train30_44240,102,60,MIA
38595,Train30_44240,103,60,MIA
38596,Train30_44240,104,80,DFW
38597,Train30_44240,105,80,SAT
38598,Train30_44240,106,80,SAT
38599,Train30_45740,1,57,JFK
38600,Train30_45740,2,65,DTW
38601,Train30_45740,3,65,DFW
38602,Train30_45740,4,57,JFK
38603,Train30_45740,5,68,PDX
38604,Train30_45740,6,72,PDX
38605,Train30_45740,7,72,PDX
38606,Train30_45740,8,72,PDX
38607,Train30_45740,9,72,DFW
38608,Train30_45740,10,72,DFW
38609,Train30_45740,11,70,DFW
38610,Train30_45740,12,70,DFW
38611,Train30_45740,13,57,PHX
38612,Train30_45740,14,57,JFK
38613,Train30_45740,15,42,ORD
38614,Train30_45740,16,37,RSW
38615,Train30_45740,17,59,SJC
38616,Train30_45740,18,59,SLC
38617,Train30_45740,19,57,DFW
38618,Train30_45740,20,57,JFK
38619,Train30_45740,21,57,FLL
38620,Train30_45740,22,42,SAT
38621,Train30_45740,23,70,DFW
38622,Train30_45740,24,54,BWI
38623,Train30_45740,25,53,SJC
38624,Train30_45740,26,58,SJC
38625,Train30_45740,27,50,SMF
38626,Train30_45740,28,44,PHX
38627,Train30_45740,29,49,PHX
38628,Train30_45740,30,52,AUS
38629,Train30_45740,31,44,SAT
38630,Train30_45740,32,68,DTW
38631,Train30_45740,33,68,JFK
38632,Train30_45740,34,49,SEA
38633,Train30_45740,35,49,SEA
38634,Train30_45740,36,49,SEA
38635,Train30_45740,37,60,DTW
38636,Train30_45740,38,80,SAT
38637,Train30_45740,39,65,SLC
38638,Train30_45740,40,47,OAK
38639,Train30_45740,41,60,SLC
38640,Train30_45740,42,65,BWI
38641,Train30_45740,43,65,SLC
38642,Train30_45740,44,65,JFK
38643,Train30_45740,45,59,JFK
38644,Train30_45740,46,55,JFK
38645,Train30_45740,47,65,JFK
38646,Train30_45740,48,65,PHX
38647,Train30_45740,49,65,PHX
38648,Train30_45740,50,55,BWI
38649,Train30_45740,51,65,JFK
38650,Train30_45740,52,49,SJC
38651,Train30_45740,53,49,SMF
38652,Train30_45740,54,55,JFK
38653,Train30_45740,55,55,PHX
38654,Train30_45740,56,55,JFK
38655,Train30_45740,57,55,JFK
38656,Train30_45740,58,55,FLL
38657,Train30_45740,59,68,DTW
38658,Train30_45740,60,60,SJC
38659,Train30_45740,61,68,AUS
38660,Train30_45740,62,68,AUS
38661,Train30_45740,63,80,SAT
38662,Train30_45740,64,68,BNA
38663,Train30_45740,65,55,PHX
38664,Train30_45740,66,55,SJC
38665,Train30_45740,67,58,DFW
38666,Train30_45740,68,58,SJC
38667,Train30_45740,69,56,MDW
38668,Train30_45740,70,67,BWI
38669,Train30_45740,71,65,JFK
38670,Train30_45740,72,69,PHX
38671,Train30_45740,73,44,PHX
38672,Train30_45740,74,51,MDW
38673,Train30_45740,75,57,AUS
38674,Train30_45740,76,57,JFK
38675,Train30_45740,77,57,PHX
38676,Train30_45740,78,57,JFK
38677,Train30_45740,79,49,MDW
38678,Train30_45740,80,53,EWR
38679,Train30_45740,81,58,MDW
38680,Train30_45740,82,55,SAT
38681,Train30_45740,83,60,SAT
38682,Train30_45740,84,55,AUS
38683,Train30_45740,85,55,AUS
38684,Train30_45740,86,55,AUS
38685,Train30_45740,87,55,AUS
38686,Train30_45740,88,55,MDW
38687,Train30_45740,89,68,SAT
38688,Train30_45740,90,68,BNA
38689,Train30_45740,91,68,BNA
38690,Train30_45740,92,57,FLL
38691,Train30_45740,93,57,FLL
38692,Train30_45740,94,61,DTW
38693,Train30_45740,95,56,PHX
38694,Train30_45740,96,73,PDX
38695,Train30_45740,97,73,PDX
38696,Train30_45740,98,73,PDX
38697,Train30_45740,99,73,DFW
38698,Train30_45740,100,73,PDX
38699,Train30_45740,101,73,PDX
38700,Train30_45740,102,55,JFK
38701,Train30_45740,103,55,JFK
38702,Train30_45740,104,55,JFK
38703,Train30_45740,105,55,JFK
38704,Train30_45740,106,60,BOS
38705,Train30_45740,107,60,BOS
38706,Train30_45740,108,60,BOS
38707,Train30_45740,109,60,BOS
38708,Train30_45740,110,51,AUS
38709,Train30_45740,111,51,AUS
38710,Train30_45740,112,51,AUS
38711,Train30_45740,113,51,PHX
38712,Train30_45740,114,51,PHX
38713,Train30_45740,115,51,PHX
38714,Train30_45740,116,53,AUS
38715,Train30_45740,117,53,JFK
38716,Train30_45740,118,50,SAT
38717,Train30_45740,119,60,BOS
38718,Train30_45740,120,60,BOS
38719,Train30_45740,121,60,BOS
38720,Train30_45740,122,55,JFK
38721,Train30_45740,123,60,BOS
38722,Train30_45740,124,60,BOS
38723,Train30_45740,125,55,EWR
38724,Train30_45740,126,80,SAT
38725,Train30_45740,127,60,SAT
38726,Train30_45740,128,58,JFK
38727,Train30_45740,129,68,BNA
38728,Train30_45740,130,81,JFK
38729,Train30_45740,131,80,BWI
38730,Train30_45740,132,80,JFK
38731,Train30_45740,133,80,BWI
38732,Train30_45740,134,68,DFW
38733,Train30_45740,135,53,SJC
38734,Train30_45740,136,88,JFK
38735,Train30_45740,137,88,JFK
38736,Train30_45740,138,88,JFK
38737,Train30_45740,139,88,JFK
38738,Train30_45740,140,88,JFK
38739,Train30_45740,141,88,JFK
38740,Train30_45740,142,80,SAT
38741,Train30_47155,1,68,YYZ
38742,Train30_47155,2,68,SMF
38743,Train30_47155,3,68,LAS
38744,Train30_47155,4,68,LAS
38745,Train30_47155,5,57,EWR
38746,Train30_47155,6,72,LAS
38747,Train30_47155,7,72,YYZ
38748,Train30_47155,8,72,YYZ
38749,Train30_47155,9,72,LAS
38750,Train30_47155,10,72,YYZ
38751,Train30_47155,11,72,YYZ
38752,Train30_47155,12,72,YYZ
38753,Train30_47155,13,72,LAS
38754,Train30_47155,14,58,JFK
38755,Train30_47155,15,70,DFW
38756,Train30_47155,16,50,JFK
38757,Train30_47155,17,66,MEM
38758,Train30_47155,18,68,DFW
38759,Train30_47155,19,57,JFK
38760,Train30_47155,20,53,SJC
38761,Train30_47155,21,57,BWI
38762,Train30_47155,22,68,ORD
38763,Train30_47155,23,68,ORD
38764,Train30_47155,24,68,ORD
38765,Train30_47155,25,57,JFK
38766,Train30_47155,26,68,ORD
38767,Train30_47155,27,68,ORD
38768,Train30_47155,28,56,DFW
38769,Train30_47155,29,57,OAK
38770,Train30_47155,30,57,JFK
38771,Train30_47155,31,66,JFK
38772,Train30_47155,32,56,JFK
38773,Train30_47155,33,70,DFW
38774,Train30_47155,34,58,SJC
38775,Train30_47155,35,58,SJC
38776,Train30_47155,36,58,SJC
38777,Train30_47155,37,46,FLL
38778,Train30_47155,38,57,JFK
38779,Train30_47155,39,56,MDW
38780,Train30_47155,40,56,EWR
38781,Train30_47155,41,56,DFW
38782,Train30_47155,42,56,SMF
38783,Train30_47155,43,56,JFK
38784,Train30_47155,44,56,PHX
38785,Train30_47155,45,56,SMF
38786,Train30_47155,46,65,BWI
38787,Train30_47155,47,65,JFK
38788,Train30_47155,48,65,JFK
38789,Train30_47155,49,65,JFK
38790,Train30_47155,50,59,JFK
38791,Train30_47155,51,66,JFK
38792,Train30_47155,52,66,JFK
38793,Train30_47155,53,49,MDW
38794,Train30_47155,54,65,SLC
38795,Train30_47155,55,49,ORD
38796,Train30_47155,56,57,SAT
38797,Train30_47155,57,66,JFK
38798,Train30_47155,58,45,DFW
38799,Train30_47155,59,45,DFW
38800,Train30_47155,60,56,SAT
38801,Train30_47155,61,56,BNA
38802,Train30_47155,62,56,PHX
38803,Train30_47155,63,56,YVR
38804,Train30_47155,64,56,DFW
38805,Train30_47155,65,56,JFK
38806,Train30_47155,66,55,YVR
38807,Train30_47155,67,59,JFK
38808,Train30_47155,68,55,BWI
38809,Train30_47155,69,43,MDW
38810,Train30_47155,70,43,MDW
38811,Train30_47155,71,43,JFK
38812,Train30_47155,72,43,JFK
38813,Train30_47155,73,43,JFK
38814,Train30_47155,74,43,JFK
38815,Train30_47155,75,43,JFK
38816,Train30_47155,76,56,BWI
38817,Train30_47155,77,49,SLC
38818,Train30_47155,78,49,SAT
38819,Train30_47155,79,49,SAT
38820,Train30_47155,80,49,SAT
38821,Train30_47155,81,49,SLC
38822,Train30_47155,82,49,SAT
38823,Train30_47155,83,50,SAT
38824,Train30_47155,84,44,PHX
38825,Train30_47155,85,44,PHX
38826,Train30_47155,86,44,PHX
38827,Train30_47155,87,59,SAT
38828,Train30_47155,88,59,SAT
38829,Train30_47155,89,49,PHX
38830,Train30_47155,90,44,PHX
38831,Train30_47155,91,42,DFW
38832,Train30_47155,92,73,DFW
38833,Train30_47155,93,73,DFW
38834,Train30_47155,94,64,BWI
38835,Train30_47155,95,60,EWR
38836,Train30_47155,96,50,SLC
38837,Train30_47155,97,52,JFK
38838,Train30_47155,98,80,SAT
38839,Train30_47155,99,81,SAT
38840,Train30_47155,100,80,SAT
38841,Train30_47155,101,80,BWI
38842,Train30_47155,102,68,DFW
38843,Train30_48346,1,57,JFK
38844,Train30_48346,2,57,DFW
38845,Train30_48346,3,57,DFW
38846,Train30_48346,4,57,JFK
38847,Train30_48346,5,60,RDU
38848,Train30_48346,6,60,JFK
38849,Train30_48346,7,60,JFK
38850,Train30_48346,8,57,DFW
38851,Train30_48346,9,55,JFK
38852,Train30_48346,10,57,JFK
38853,Train30_48346,11,42,SMF
38854,Train30_48346,12,60,DTW
38855,Train30_48346,13,45,PHX
38856,Train30_48346,14,42,DFW
38857,Train30_48346,15,42,PHX
38858,Train30_48346,16,42,PHX
38859,Train30_48346,17,42,PHX
38860,Train30_48346,18,42,PHX
38861,Train30_48346,19,58,SJC
38862,Train30_48346,20,42,PHX
38863,Train30_48346,21,42,PHX
38864,Train30_48346,22,42,PHX
38865,Train30_48346,23,42,PHX
38866,Train30_48346,24,42,PHX
38867,Train30_48346,25,42,PHX
38868,Train30_48346,26,42,PHX
38869,Train30_48346,27,42,PHX
38870,Train30_48346,28,44,OAK
38871,Train30_48346,29,42,JFK
38872,Train30_48346,30,57,JFK
38873,Train30_48346,31,52,AUS
38874,Train30_48346,32,50,AUS
38875,Train30_48346,33,49,SLC
38876,Train30_48346,34,60,DTW
38877,Train30_48346,35,51,MDW
38878,Train30_48346,36,56,SMF
38879,Train30_48346,37,56,JFK
38880,Train30_48346,38,57,JFK
38881,Train30_48346,39,56,DFW
38882,Train30_48346,40,55,DFW
38883,Train30_48346,41,55,SMF
38884,Train30_48346,42,43,SAT
38885,Train30_48346,43,58,DFW
38886,Train30_48346,44,49,SLC
38887,Train30_48346,45,55,JFK
38888,Train30_48346,46,44,DFW
38889,Train30_48346,47,55,PHX
38890,Train30_48346,48,55,JFK
38891,Train30_48346,49,57,JFK
38892,Train30_48346,50,55,JFK
38893,Train30_48346,51,68,PHX
38894,Train30_48346,52,42,PHX
38895,Train30_48346,53,68,ORD
38896,Train30_48346,54,68,JFK
38897,Train30_48346,55,60,PHX
38898,Train30_48346,56,60,PHX
38899,Train30_48346,57,68,AUS
38900,Train30_48346,58,68,AUS
38901,Train30_48346,59,68,AUS
38902,Train30_48346,60,68,JFK
38903,Train30_48346,61,68,AUS
38904,Train30_48346,62,80,BWI
38905,Train30_48346,63,42,PHX
38906,Train30_48346,64,42,PHX
38907,Train30_48346,65,60,SMF
38908,Train30_48346,66,51,MDW
38909,Train30_48346,67,42,PHX
38910,Train30_48346,68,42,PHX
38911,Train30_48346,69,56,BWI
38912,Train30_48346,70,56,SMF
38913,Train30_48346,71,56,PHX
38914,Train30_48346,72,55,SJC
38915,Train30_48346,73,55,PHX
38916,Train30_48346,74,56,BWI
38917,Train30_48346,75,55,SJC
38918,Train30_48346,76,59,DFW
38919,Train30_48346,77,45,BWI
38920,Train30_48346,78,46,PHX
38921,Train30_48346,79,49,SLC
38922,Train30_48346,80,44,DTW
38923,Train30_48346,81,51,MDW
38924,Train30_48346,82,51,MDW
38925,Train30_48346,83,57,PHX
38926,Train30_48346,84,57,AUS
38927,Train30_48346,85,57,AUS
38928,Train30_48346,86,57,AUS
38929,Train30_48346,87,57,AUS
38930,Train30_48346,88,57,AUS
38931,Train30_48346,89,51,ONT
38932,Train30_48346,90,58,PHX
38933,Train30_48346,91,60,PHX
38934,Train30_48346,92,55,AUS
38935,Train30_48346,93,42,BWI
38936,Train30_48346,94,60,SJC
38937,Train30_48346,95,55,PHX
38938,Train30_48346,96,57,FLL
38939,Train30_48346,97,57,FLL
38940,Train30_48346,98,57,FLL
38941,Train30_48346,99,57,FLL
38942,Train30_48346,100,57,FLL
38943,Train30_48346,101,57,FLL
38944,Train30_48346,102,57,FLL
38945,Train30_48346,103,57,FLL
38946,Train30_48346,104,60,JFK
38947,Train30_48346,105,59,MIA
38948,Train30_48346,106,60,JFK
38949,Train30_48346,107,60,SJC
38950,Train30_48346,108,57,FLL
38951,Train30_48346,109,57,FLL
38952,Train30_48346,110,43,OAK
38953,Train30_48346,111,60,BOS
38954,Train30_48346,112,60,BOS
38955,Train30_48346,113,60,BOS
38956,Train30_48346,114,55,JFK
38957,Train30_48346,115,55,JFK
38958,Train30_48346,116,51,JFK
38959,Train30_48346,117,60,BOS
38960,Train30_48346,118,60,BOS
38961,Train30_48346,119,60,BOS
38962,Train30_48346,120,60,BOS
38963,Train30_48346,121,60,BOS
38964,Train30_48346,122,60,BOS
38965,Train30_48346,123,60,BOS
38966,Train30_48346,124,60,JFK
38967,Train30_48346,125,57,FLL
38968,Train30_48346,126,57,DFW
38969,Train30_48346,127,60,SJC
38970,Train30_48346,128,80,SAT
38971,Train30_48346,129,88,JFK
38972,Train30_48346,130,88,JFK
38973,Train30_48346,131,88,JFK
38974,Train30_48346,132,88,JFK
38975,Train30_48346,133,88,JFK
38976,Train30_48346,134,88,JFK
38977,Train30_48346,135,42,PHX
38978,Train30_49843,1,57,JFK
38979,Train30_49843,2,65,PDX
38980,Train30_49843,3,68,PDX
38981,Train30_49843,4,68,PDX
38982,Train30_49843,5,68,PDX
38983,Train30_49843,6,68,PDX
38984,Train30_49843,7,72,PDX
38985,Train30_49843,8,72,LAS
38986,Train30_49843,9,72,SMF
38987,Train30_49843,10,72,PDX
38988,Train30_49843,11,72,PDX
38989,Train30_49843,12,72,LAS
38990,Train30_49843,13,60,PHX
38991,Train30_49843,14,70,RSW
38992,Train30_49843,15,70,PDX
38993,Train30_49843,16,68,RSW
38994,Train30_49843,17,68,RSW
38995,Train30_49843,18,60,PHX
38996,Train30_49843,19,60,PHX
38997,Train30_49843,20,60,PHX
38998,Train30_49843,21,60,PHX
38999,Train30_49843,22,60,PHX
39000,Train30_49843,23,57,JFK
39001,Train30_49843,24,59,DFW
39002,Train30_49843,25,42,JFK
39003,Train30_49843,26,70,PDX
39004,Train30_49843,27,60,DTW
39005,Train30_49843,28,60,PHX
39006,Train30_49843,29,60,PHX
39007,Train30_49843,30,58,SLC
39008,Train30_49843,31,56,JFK
39009,Train30_49843,32,56,DFW
39010,Train30_49843,33,60,DTW
39011,Train30_49843,34,55,YVR
39012,Train30_49843,35,66,SLC
39013,Train30_49843,36,65,DFW
39014,Train30_49843,37,73,SAT
39015,Train30_49843,38,60,SMF
39016,Train30_49843,39,60,SJC
39017,Train30_49843,40,45,DFW
39018,Train30_49843,41,57,AUS
39019,Train30_49843,42,56,SAT
39020,Train30_49843,43,45,BWI
39021,Train30_49843,44,45,BWI
39022,Train30_49843,45,59,JFK
39023,Train30_49843,46,59,JFK
39024,Train30_49843,47,57,PHX
39025,Train30_49843,48,57,AUS
39026,Train30_49843,49,57,AUS
39027,Train30_49843,50,58,SLC
39028,Train30_49843,51,60,SLC
39029,Train30_49843,52,60,SLC
39030,Train30_49843,53,55,DTW
39031,Train30_49843,54,55,MDW
39032,Train30_49843,55,55,AUS
39033,Train30_49843,56,55,AUS
39034,Train30_49843,57,60,MIA
39035,Train30_49843,58,73,PDX
39036,Train30_49843,59,73,PDX
39037,Train30_49843,60,60,BOS
39038,Train30_49843,61,60,BOS
39039,Train30_49843,62,60,BOS
39040,Train30_49843,63,60,BOS
39041,Train30_49843,64,60,BOS
39042,Train30_49843,65,51,EWR
39043,Train30_49843,66,51,AUS
39044,Train30_49843,67,51,AUS
39045,Train30_49843,68,53,JFK
39046,Train30_49843,69,60,BOS
39047,Train30_49843,70,60,BOS
39048,Train30_49843,71,46,BWI
39049,Train30_49843,72,60,BOS
39050,Train30_49843,73,60,BOS
39051,Train30_49843,74,60,BOS
39052,Train30_49843,75,52,EWR
39053,Train30_49843,76,59,JFK
39054,Train30_49843,77,88,JFK
39055,Train30_49843,78,88,JFK
39056,Train30_49843,79,88,JFK
39057,Train30_49843,80,88,JFK
39058,Train30_49843,81,88,JFK
39059,Train30_51929,1,57,JFK
39060,Train30_51929,2,65,DFW
39061,Train30_51929,3,65,PDX
39062,Train30_51929,4,68,DFW
39063,Train30_51929,5,68,PDX
39064,Train30_51929,6,68,PDX
39065,Train30_51929,7,68,PDX
39066,Train30_51929,8,68,PDX
39067,Train30_51929,9,68,PDX
39068,Train30_51929,10,68,PDX
39069,Train30_51929,11,68,PDX
39070,Train30_51929,12,68,DFW
39071,Train30_51929,13,68,PDX
39072,Train30_51929,14,68,DTW
39073,Train30_51929,15,68,PDX
39074,Train30_51929,16,72,LAS
39075,Train30_51929,17,72,LAS
39076,Train30_51929,18,72,LAS
39077,Train30_51929,19,72,PDX
39078,Train30_51929,20,72,SMF
39079,Train30_51929,21,72,PDX
39080,Train30_51929,22,72,LAS
39081,Train30_51929,23,72,LAS
39082,Train30_51929,24,72,PDX
39083,Train30_51929,25,72,LAS
39084,Train30_51929,26,72,LAS
39085,Train30_51929,27,72,LAS
39086,Train30_51929,28,72,LAS
39087,Train30_51929,29,72,LAS
39088,Train30_51929,30,72,LAS
39089,Train30_51929,31,72,LAS
39090,Train30_51929,32,72,PDX
39091,Train30_51929,33,72,LAS
39092,Train30_51929,34,72,LAS
39093,Train30_51929,35,72,LAS
39094,Train30_51929,36,72,LAS
39095,Train30_51929,37,72,DFW
39096,Train30_51929,38,72,LAS
39097,Train30_51929,39,70,YOW
39098,Train30_51929,40,70,PDX
39099,Train30_51929,41,70,DFW
39100,Train30_51929,42,68,YOW
39101,Train30_51929,43,68,PDX
39102,Train30_51929,44,46,BWI
39103,Train30_51929,45,44,BWI
39104,Train30_51929,46,70,PDX
39105,Train30_51929,47,58,SJC
39106,Train30_51929,48,56,SMF
39107,Train30_51929,49,56,YYZ
39108,Train30_51929,50,56,JFK
39109,Train30_51929,51,55,JFK
39110,Train30_51929,52,68,DTW
39111,Train30_51929,53,68,JFK
39112,Train30_51929,54,68,JFK
39113,Train30_51929,55,49,SMF
39114,Train30_51929,56,43,JFK
39115,Train30_51929,57,56,JFK
39116,Train30_51929,58,58,SMF
39117,Train30_51929,59,45,PHX
39118,Train30_51929,60,57,AUS
39119,Train30_51929,61,57,AUS
39120,Train30_51929,62,57,AUS
39121,Train30_51929,63,57,AUS
39122,Train30_51929,64,42,DFW
39123,Train30_51929,65,73,PDX
39124,Train30_51929,66,73,PDX
39125,Train30_51929,67,73,PDX
39126,Train30_51929,68,73,PDX
39127,Train30_51929,69,73,PDX
39128,Train30_51929,70,51,AUS
39129,Train30_51929,71,51,EWR
39130,Train30_51929,72,53,JFK
39131,Train30_51929,73,53,JFK
39132,Train30_53421,1,69,MEM
39133,Train30_53421,2,59,SJC
39134,Train30_53421,3,55,JFK
39135,Train30_53421,4,60,DTW
39136,Train30_53421,5,42,PHX
39137,Train30_53421,6,60,SJC
39138,Train30_53421,7,57,SJC
39139,Train30_53421,8,49,BWI
39140,Train30_53421,9,60,MDW
39141,Train30_53421,10,81,SAT
39142,Train30_53421,11,56,SMF
39143,Train30_53421,12,68,SAT
39144,Train30_53421,13,60,BWI
39145,Train30_53421,14,65,JFK
39146,Train30_53421,15,65,JFK
39147,Train30_53421,16,65,JFK
39148,Train30_53421,17,65,JFK
39149,Train30_53421,18,65,JFK
39150,Train30_53421,19,65,JFK
39151,Train30_53421,20,65,JFK
39152,Train30_53421,21,49,ONT
39153,Train30_53421,22,65,JFK
39154,Train30_53421,23,68,AUS
39155,Train30_53421,24,68,AUS
39156,Train30_53421,25,68,AUS
39157,Train30_53421,26,80,BWI
39158,Train30_53421,27,68,SAT
39159,Train30_53421,28,55,SMF
39160,Train30_53421,29,56,BWI
39161,Train30_53421,30,56,BWI
39162,Train30_53421,31,55,BWI
39163,Train30_53421,32,55,BWI
39164,Train30_53421,33,65,JFK
39165,Train30_53421,34,57,AUS
39166,Train30_53421,35,57,AUS
39167,Train30_53421,36,60,FLL
39168,Train30_53421,37,60,RDU
39169,Train30_53421,38,55,DTW
39170,Train30_53421,39,55,MDW
39171,Train30_53421,40,55,MDW
39172,Train30_53421,41,42,OAK
39173,Train30_53421,42,60,JFK
39174,Train30_53421,43,60,JFK
39175,Train30_53421,44,60,JFK
39176,Train30_53421,45,60,DFW
39177,Train30_53421,46,60,PHX
39178,Train30_53421,47,60,DFW
39179,Train30_53421,48,57,YVR
39180,Train30_53421,49,57,PHX
39181,Train30_53421,50,57,PHX
39182,Train30_53421,51,57,PHX
39183,Train30_53421,52,57,PHX
39184,Train30_53421,53,57,PHX
39185,Train30_53421,54,57,PHX
39186,Train30_53421,55,59,MIA
39187,Train30_53421,56,60,JFK
39188,Train30_53421,57,60,JFK
39189,Train30_53421,58,60,JFK
39190,Train30_53421,59,60,JFK
39191,Train30_53421,60,60,JFK
39192,Train30_53421,61,60,JFK
39193,Train30_53421,62,80,SAT
39194,Train30_53421,63,60,BOS
39195,Train30_53421,64,55,JFK
39196,Train30_53421,65,55,JFK
39197,Train30_53421,66,52,DEN
39198,Train30_53421,67,52,PHX
39199,Train30_53421,68,51,AUS
39200,Train30_53421,69,51,AUS
39201,Train30_53421,70,60,BOS
39202,Train30_53421,71,60,BOS
39203,Train30_53421,72,60,BOS
39204,Train30_53421,73,55,JFK
39205,Train30_53421,74,60,BOS
39206,Train30_53421,75,60,JFK
39207,Train30_53421,76,60,SAT
39208,Train30_53421,77,42,RDU
39209,Train30_53421,78,42,JFK
39210,Train30_53421,79,60,MIA
39211,Train30_53421,80,60,DTW
39212,Train30_53421,81,60,MIA
39213,Train30_53421,82,52,PHX
39214,Train30_53421,83,88,JFK
39215,Train30_53421,84,88,JFK
39216,Train30_53421,85,88,JFK
39217,Train30_53421,86,88,JFK
39218,Train30_53421,87,88,JFK
39219,Train30_53421,88,88,JFK
39220,Train30_54642,1,55,BWI
39221,Train30_54642,2,57,DFW
39222,Train30_54642,3,65,DTW
39223,Train30_54642,4,68,DFW
39224,Train30_54642,5,68,DFW
39225,Train30_54642,6,68,DFW
39226,Train30_54642,7,68,DFW
39227,Train30_54642,8,68,DFW
39228,Train30_54642,9,72,PDX
39229,Train30_54642,10,72,PDX
39230,Train30_54642,11,72,PDX
39231,Train30_54642,12,57,JFK
39232,Train30_54642,13,57,DFW
39233,Train30_54642,14,57,JFK
39234,Train30_54642,15,58,JFK
39235,Train30_54642,16,56,DFW
39236,Train30_54642,17,80,SAT
39237,Train30_54642,18,54,SJC
39238,Train30_54642,19,55,JFK
39239,Train30_54642,20,56,JFK
39240,Train30_54642,21,60,JFK
39241,Train30_54642,22,44,BWI
39242,Train30_54642,23,57,JFK
39243,Train30_54642,24,57,JFK
39244,Train30_54642,25,57,JFK
39245,Train30_54642,26,60,JFK
39246,Train30_54642,27,56,PHX
39247,Train30_54642,28,58,SJC
39248,Train30_54642,29,58,SJC
39249,Train30_54642,30,58,SJC
39250,Train30_54642,31,42,PHX
39251,Train30_54642,32,48,MDW
39252,Train30_54642,33,55,EWR
39253,Train30_54642,34,51,MDW
39254,Train30_54642,35,51,BWI
39255,Train30_54642,36,49,SEA
